FishIDs,Stock,Pond,Trial,Chamber.No,Ind,Mass,Volume,SMR.Start.Date,SMR.Date.Time,SMR.Phase,SMR.Temp.true,Temp.factor,Slope.with.BR.SMR,Slope.SMR,SE.SMR,R2.SMR,MR.abs.with.BR,BR.SMR,SMR.abs,SMR,SMR.units,DO.unit,MMR.Date,MMR.Date.Time,MMR.Phase,MMR.Temp.true,Slope.with.BR.MMR,Slope.MMR,SE.MMR,R2.MMR,MR.abs.with.BR.MMR,BR.MMR,MMR.abs,MMR,MMR.units,MMR.Best.Temp,MMR.Best.abs.with.BR,MMR.Best.BR,MR.Best.abs,MMR.Best,MMR.Best.units,Trial.Best.MMR,Experiment,test.Num,Replicate,AS.absolute,AS.absolute.units,AS.factorial,AS.Best.absolute,AS.Best.absolute.units,AS.Best.factorial,K,relative.weight
322,UP,ME,Acclimated,CH5,178,18.09,317,10/30/21,(2021-Oct-30 03:23:15),M35,24.97775,25,-0.003835373,-0.003298439,1.56E-05,0.997359052,4.127152938,13.99952245,3.549371236,196.2062596,3.270104326,mg O2,10/30/21,(2021-Oct-30 14:08:16),M6,24.9535,-0.008723003,-0.008214052,1.94E-05,0.999339323,9.391638796,5.834591608,8.843675027,493.2334092,8.22055682,25.0065,10.75786265,4.781037001,10.24352525,566.2534689,9.437557815,SMR,23,1,1,297.0271496,4.950452494,2.513851547,370.0472093,6.167453488,2.886011232,0.685293249,80.1121188
323,UP,ME,Acclimated,CH6,179,18.23,317,10/30/21,(2021-Oct-30 11:27:15),M79,24.98991667,25,-0.003242408,-0.002597274,1.76E-05,0.994581675,3.48744278,19.89674788,2.793555083,153.239445,2.553990751,mg O2,10/30/21,(2021-Oct-30 13:13:16),M1,24.96141667,-0.008275353,-0.007802036,1.88E-05,0.999318938,8.923379001,5.719599656,8.412997447,481.5682568,8.026137614,24.96141667,8.923379001,5.719599656,8.412997447,481.5682568,8.026137614,MMR,23,1,1,328.3288118,5.472146863,3.142586798,328.3288118,5.472146863,3.142586798,0.682909883,79.85955917
324,UP,ME,Acclimated,CH7,180,18.49,317,10/30/21,(2021-Oct-30 03:12:15),M34,24.976,25,-0.003334422,-0.002787237,1.80E-05,0.995096186,3.583289955,16.41017846,2.995265679,161.9938171,2.699896952,mg O2,10/30/21,(2021-Oct-30 14:19:16),M7,24.97675,-0.007179971,-0.006649052,2.15E-05,0.998764972,7.723867962,7.394448117,7.152730553,393.4395244,6.557325406,24.98591667,9.101605277,5.732281414,8.579875649,464.027888,7.733798133,SMR,23,1,1,231.4457072,3.857428454,2.428731734,302.0340709,5.033901181,2.864479004,0.720913171,84.44211121
325,UP,ME,Acclimated,CH8,181,14.87,317,10/30/21,(2021-Oct-30 10:10:15),M72,24.99275,25,-0.003068123,-0.002347983,2.00E-05,0.991504943,3.337099202,23.47169118,2.553825583,171.7434824,2.862391373,mg O2,10/30/21,(2021-Oct-30 13:13:16),M1,24.96141667,-0.008118365,-0.007579673,2.45E-05,0.998771523,8.837392685,6.635478948,8.250989353,564.3631569,9.406052615,24.96141667,8.837392685,6.635478948,8.250989353,564.3631569,9.406052615,MMR,23,1,1,392.6196745,6.543661242,3.286081947,392.6196745,6.543661242,3.286081947,0.655889819,77.396631
326,LP,DB,Acclimated,CH1,182,19.38,317,11/1/21,(2021-Nov-01 10:07:33),M66,21.00383333,21,-0.002520744,-0.001934698,1.63E-05,0.987522017,2.700805868,23.24894988,2.072896865,106.9606226,1.782677043,mg O2,11/1/21,(2021-Nov-01 13:33:53),M3,21.0365,-0.005774293,-0.00536968,2.10E-05,0.998194195,6.1967405,7.007148547,5.762525688,304.8955391,5.081592318,21.02188889,6.661206921,6.397743345,6.235039999,321.7254901,5.362091502,SMR,24,1,1,197.9349165,3.298915275,2.850540056,214.7648676,3.579414459,3.007887224,0.668462271,77.74366285
327,LP,DB,Acclimated,CH2,183,13.78,317,11/1/21,(2021-Nov-01 03:07:33),M31,21.03172222,21,-0.00241945,-0.001688291,1.62E-05,0.983789177,2.641051943,30.22005134,1.84292469,133.7390921,2.228984869,mg O2,11/1/21,(2021-Nov-01 13:22:53),M2,21.04791667,-0.005582876,-0.004836005,2.81E-05,0.996044889,6.095026686,13.37788758,5.279640868,384.2533383,6.404222304,20.99916667,6.82105265,11.91016189,6.008654237,436.0416718,7.267361196,SMR,24,1,1,250.5142461,4.175237435,2.873156473,302.3025796,5.038376327,3.260390547,0.671700556,79.70600425
328,LP,DB,Acclimated,CH3,184,15.84,317,11/1/21,(2021-Nov-01 03:31:33),M33,21.008,21,-0.002822899,-0.001996233,1.08E-05,0.994809153,3.06051902,29.28429705,2.164267539,136.6330517,2.277217528,mg O2,11/1/21,(2021-Nov-01 13:44:53),M4,21.00825,-0.007403031,-0.006602078,1.73E-05,0.999190543,8.03365063,10.81925082,7.164469818,460.441505,7.674025084,21.00825,8.03365063,10.81925082,7.164469818,460.441505,7.674025084,MMR,24,1,1,323.8084534,5.396807556,3.369913058,323.8084534,5.396807556,3.369913058,0.630995757,74.00777813
329,LP,DB,Acclimated,CH4,185,16.23,317,11/1/21,(2021-Nov-01 04:31:33),M38,21.02244444,21,-0.002671881,-0.001878703,2.70E-05,0.964563066,2.893037397,29.68611047,2.034207119,125.3362365,2.088937276,mg O2,11/1/21,(2021-Nov-01 14:06:53),M6,21.00383333,-0.006349626,-0.005552575,3.49E-05,0.995363408,6.884797933,12.55272438,6.020568225,380.8076043,6.346793406,21.00994444,7.966037722,10.8754466,7.099695543,437.4427322,7.290712203,SMR,24,1,1,255.4713678,4.25785613,3.038288167,312.1064956,5.201774927,3.490153719,0.65832665,77.31636455
330,LP,DB,Acclimated,CH5,186,15.06,317,11/1/21,(2021-Nov-01 10:43:33),M69,21.00422222,21,-0.002616425,-0.001883235,1.22E-05,0.992610768,2.844012618,28.02259993,2.04704634,135.9260518,2.265434197,mg O2,11/1/21,(2021-Nov-01 14:28:53),M8,20.99225,-0.005507884,-0.004796395,2.21E-05,0.997489872,5.969929142,12.91764482,5.1987549,326.554956,5.4425826,21.02188889,5.858470099,13.01544912,5.095963904,338.3774173,5.639623621,SMR,24,1,1,190.6289042,3.177148403,2.40244568,202.4513655,3.374189424,2.489422835,0.64127246,75.51682649
331,LP,DB,Acclimated,CH6,187,15.98,317,11/1/21,(2021-Nov-01 11:19:33),M72,20.98811111,21,-0.002476065,-0.001785696,1.50E-05,0.987535761,2.68324245,27.8816846,1.935109253,121.0956979,2.018261632,mg O2,11/1/21,(2021-Nov-01 14:17:53),M7,20.98483333,-0.006391452,-0.005711035,2.63E-05,0.997496802,7.03346051,10.64573633,6.284696849,555.185234,9.253087233,20.98483333,7.03346051,10.64573633,6.284696849,555.185234,9.253087233,MMR,24,1,1,434.089536,7.234825601,4.58468173,434.089536,7.234825601,4.58468173,0.634024209,74.31369184
332,LP,DB,Acclimated,CH7,188,11.55,317,11/1/21,(2021-Nov-01 04:07:33),M36,21.00427778,21,-0.002121794,-0.001357,1.06E-05,0.989292639,2.333167298,36.04471005,1.492183911,129.1934122,2.153223536,mg O2,11/1/21,(2021-Nov-01 14:28:53),M8,20.99225,-0.0045085,-0.003753174,2.33E-05,0.99547153,4.933290564,16.75338287,4.106797508,314.697127,5.244952117,21.00588889,5.737707998,14.9612025,4.879277886,422.4483018,7.04080503,SMR,24,1,1,185.5037149,3.091728581,2.43586048,293.2548896,4.887581493,3.269890428,0.607012054,72.39311474
333,LP,DB,Acclimated,CH8,189,13.24,317,11/1/21,(2021-Nov-01 08:07:33),M56,21.00838889,21,-0.002153095,-0.001382111,1.39E-05,0.98238454,2.354486823,35.80815011,1.511388647,114.1532211,1.902553685,mg O2,11/1/21,(2021-Nov-01 14:39:53),M9,20.99125,-0.005307399,-0.004536352,2.43E-05,0.996638373,5.695688652,14.52777454,4.868231846,257.5784046,4.292973409,21.00994444,4.860147912,17.34991893,4.016916189,303.3924614,5.056541024,SMR,24,1,1,143.4251835,2.390419725,2.256426951,189.2392403,3.153987339,2.657765226,0.584816184,69.00976515
334,LP,DB,Acclimated,CH1,190,14.55,317,11/3/21,(2021-Nov-03 09:34:21),M69,22.98033333,23,-0.002440557,-0.002086569,2.25E-05,0.986399912,2.657327767,14.50442992,2.271897523,156.1441597,2.602402661,mg O2,11/3/21,(2021-Nov-03 13:17:36),M2,22.99,-0.00538833,-0.005171769,1.98E-05,0.998280249,5.86478789,4.019080293,5.629077356,383.975263,6.399587717,22.99175,6.60577685,3.55089878,6.3712124,437.884014,7.2980669,SMR,25,1,1,227.8311033,3.797185056,2.459107429,281.7398543,4.695664239,2.8043573,0.680350065,80.50563549
335,LP,DB,Acclimated,CH2,191,10.82,317,11/3/21,(2021-Nov-03 09:23:21),M68,22.99141667,23,-0.002586578,-0.002152192,3.07E-05,0.97648554,2.85105054,16.79383609,2.372249785,219.2467454,3.654112424,mg O2,11/3/21,(2021-Nov-03 13:17:36),M2,22.99,-0.00453997,-0.004293487,2.83E-05,0.994891671,5.004335816,5.429176285,4.732641602,437.8021834,7.296703057,22.99175,6.28536939,4.29579867,6.01536258,555.948482,9.265808033,SMR,25,1,1,218.555438,3.642590633,1.996846898,336.7017366,5.61169561,2.535720569,0.683988418,82.43470367
336,LP,DB,Acclimated,CH3,192,12.97,317,11/3/21,(2021-Nov-03 08:28:21),M63,22.99908333,23,-0.002245816,-0.001913741,1.89E-05,0.98860994,2.458063315,14.78635576,2.094605328,161.4961703,2.691602838,mg O2,11/3/21,(2021-Nov-03 13:39:36),M4,22.96275,-0.005412974,-0.00519806,1.51E-05,0.999006346,5.929415422,3.970357868,5.69399641,447.6412272,7.46068712,22.96275,5.92941542,3.97035787,5.69399641,447.641227,7.460687117,MMR,25,1,1,286.1450569,4.769084282,2.771838035,286.1450567,4.769084279,2.771838033,0.734129993,87.94178965
337,LP,DB,Acclimated,CH4,193,7.73,317,11/3/21,(2021-Nov-03 03:20:21),M35,23.00958333,23,-0.001907376,-0.001607992,3.56E-05,0.945746412,2.123619351,15.69613477,1.790293196,231.6032595,3.860054324,mg O2,11/3/21,(2021-Nov-03 13:39:36),M4,22.96275,-0.0042186,-0.003976198,4.03E-05,0.987998401,4.700516351,5.746038969,4.43042285,591.511729,9.858528817,22.99683333,5.487632808,4.665409453,5.231612268,676.7933076,11.27988846,SMR,25,1,1,359.9084695,5.998474492,2.553987066,445.1900482,7.419834136,2.92220977,0.706664152,87.15308503
338,LP,DB,Acclimated,CH5,194,11.53,317,11/3/21,(2021-Nov-03 09:01:21),M66,22.98758333,23,-0.00197271,-0.001607682,1.61E-05,0.9883215,2.169373844,18.50390096,1.767955056,153.3352174,2.555586956,mg O2,11/3/21,(2021-Nov-03 14:01:36),M6,22.953,-0.004914321,-0.004679308,1.71E-05,0.998421392,5.406893562,4.782204933,5.148324832,452.4011276,7.540018793,22.99175,5.831854156,3.762276981,5.61244365,486.7687467,8.112812445,SMR,25,1,1,299.0659102,4.984431837,2.950405884,333.4335294,5.557225489,3.174539777,0.623141718,74.42559776
339,LP,DB,Acclimated,CH6,195,15.58,317,11/3/21,(2021-Nov-03 10:07:21),M72,22.99366667,23,-0.002574293,-0.002193654,2.01E-05,0.990215982,2.793396187,14.78617125,2.380359843,152.7830451,2.546384085,mg O2,11/3/21,(2021-Nov-03 13:50:36),M5,22.94325,-0.00618751,-0.005943536,1.93E-05,0.998751849,6.716369341,3.943015045,6.451541887,416.7662718,6.94610453,22.94325,6.716369341,3.943015045,6.451541887,416.7662718,6.94610453,MMR,25,1,1,263.9832267,4.399720444,2.72783064,263.9832267,4.399720444,2.72783064,0.71509238,84.55778385
340,LP,DB,Acclimated,CH7,196,12.78,317,11/3/21,(2021-Nov-03 08:50:21),M65,23.00266667,23,-0.002407944,-0.00204619,1.87E-05,0.990247187,2.637160766,15.02335928,2.24097063,175.3498145,2.922496909,mg O2,11/3/21,(2021-Nov-03 14:23:36),M8,22.928,-0.005126109,-0.004867151,2.01E-05,0.997997837,5.597280018,5.051739495,5.314520013,388.2045298,6.470075496,22.97925,6.912111909,3.317879725,6.68277635,522.9089476,8.715149126,SMR,25,1,1,212.8547153,3.547578588,2.213886173,347.559133,5.792652217,2.982090109,0.629111136,74.70524221
341,LP,DB,Acclimated,CH8,197,8.83,317,11/3/21,(2021-Nov-03 12:08:21),M83,22.99941667,23,-0.001714151,-0.001276193,1.85E-05,0.975886757,1.901699929,25.54956828,1.415823807,160.342447,2.672374116,mg O2,11/3/21,(2021-Nov-03 14:34:36),M9,22.96008333,-0.003924982,-0.00362262,1.98E-05,0.99648195,4.35866101,7.703533427,4.022890102,471.6166591,7.860277652,22.981,4.99756871,5.485675969,4.723418284,534.928458,8.9154743,SMR,25,1,1,311.2742121,5.187903536,2.941308855,374.586011,6.243100183,3.336162495,0.643328648,78.27582995
342,LP,DB,Acclimated,CH1,198,17.61,317,11/5/21,(2021-Nov-05 04:03:00),M40,25.03591667,25,-0.003268162,-0.002768294,1.84E-05,0.994832597,3.522438563,15.29508065,2.983678744,169.4309338,2.823848896,mg O2,11/5/21,(2021-Nov-05 14:43:03),M10,25.00741667,-0.007731822,-0.007234269,1.80E-05,0.99927398,8.343409047,6.435136218,7.80649931,452.5506846,7.54251141,25.00741667,8.343409047,6.435136218,7.80649931,452.5506846,7.54251141,MMR,26,1,1,283.1197508,4.718662514,2.671003898,283.1197508,4.718662514,2.671003898,0.677853255,79.34617276
343,LP,DB,Acclimated,CH2,199,18.05,317,11/5/21,(2021-Nov-05 02:46:00),M33,25.02983333,25,-0.003625592,-0.00302414,2.56E-05,0.991636,3.901934842,16.58907882,3.254639795,180.312454,3.005207567,mg O2,11/5/21,(2021-Nov-05 13:26:03),M3,25.00425,-0.007689193,-0.00713576,2.47E-05,0.998586959,8.282183847,7.197551121,7.68606943,431.8016534,7.196694223,25.00425,8.28218385,7.19755112,7.68606943,431.801653,7.196694217,MMR,26,1,1,251.4891994,4.191486656,2.394741149,251.489199,4.191486649,2.394741147,0.682058939,79.73402162
344,LP,DB,Acclimated,CH3,200,13.32,317,11/5/21,(2021-Nov-05 10:17:00),M74,25.04941667,25,-0.002900158,-0.002248056,1.41E-05,0.995363563,3.170591603,22.48505784,2.457682247,184.5106792,3.075177987,mg O2,11/5/21,(2021-Nov-05 13:26:03),M3,25.00425,-0.006378141,-0.005926851,1.55E-05,0.999193447,6.980237379,7.075575212,6.486345434,498.9496487,8.315827479,25.02633333,7.713460644,6.373278377,7.221860324,542.181706,9.036361767,SMR,26,1,1,314.4389695,5.240649492,2.704177616,357.6710268,5.96118378,2.938484148,0.642457978,76.23599215
345,LP,DB,Acclimated,CH4,201,21.4,317,11/5/21,(2021-Nov-05 10:28:00),M75,25.0325,25,-0.003679855,-0.003024971,3.43E-05,0.985004708,3.915954733,17.79646449,3.21905324,150.4230486,2.50705081,mg O2,11/5/21,(2021-Nov-05 13:04:03),M1,25.00933333,-0.009695291,-0.009188721,4.41E-05,0.99728498,10.33130198,5.224905887,9.791501173,466.2619606,7.771032677,25.00933333,10.33130198,5.224905887,9.791501173,466.2619606,7.771032677,MMR,26,1,1,315.8389121,5.263981868,3.099670995,315.8389121,5.263981868,3.099670995,0.681204163,78.83040894
346,LP,DB,Acclimated,CH5,202,12.42,317,11/5/21,(2021-Nov-05 12:29:00),M86,25.03508333,25,-0.002248261,-0.001697866,1.76E-05,0.987529472,2.465191724,24.4809237,1.861690019,149.8945265,2.498242108,mg O2,11/5/21,(2021-Nov-05 13:04:03),M1,25.00933333,-0.005424218,-0.004962333,2.09E-05,0.99790922,5.951104961,8.515247601,5.444353639,444.8001339,7.413335565,25.00933333,5.951104961,8.515247601,5.444353639,444.8001339,7.413335565,MMR,26,1,1,294.9056074,4.915093457,2.967420788,294.9056074,4.915093457,2.967420788,0.695996356,83.31162375
347,LP,DB,Acclimated,CH6,203,15.72,317,11/5/21,(2021-Nov-05 09:44:00),M71,25.01583333,25,-0.002463738,-0.001901492,2.11E-05,0.985638392,2.672189961,22.82085491,2.062373367,131.1942346,2.186570576,mg O2,11/5/21,(2021-Nov-05 14:10:03),M7,25.024,-0.00654883,-0.006067459,2.13E-05,0.998550861,7.112579079,7.350476647,6.589770614,430.4226397,7.173710662,25.0375,7.284603083,6.746457632,6.793150422,432.1342508,7.202237513,SMR,26,1,1,299.2284052,4.987140086,3.280804535,300.9400162,5.015666937,3.293850924,0.659685281,77.63248689
348,LP,DB,Acclimated,CH7,204,12.03,317,11/5/21,(2021-Nov-05 10:50:00),M77,25.03266667,25,-0.002319151,-0.001784109,1.86E-05,0.987303643,2.546177401,23.07060125,1.958758966,162.8228567,2.713714278,mg O2,11/5/21,(2021-Nov-05 14:21:03),M8,24.98708333,-0.005780357,-0.005294436,2.11E-05,0.998124986,6.349744738,8.406410251,5.815959146,490.3844136,8.173073561,24.98708333,6.349744738,8.406410251,5.815959146,490.3844136,8.173073561,MMR,26,1,1,327.5615569,5.459359282,3.011766429,327.5615569,5.459359282,3.011766429,0.576309263,68.33823636
349,LP,DB,Acclimated,CH8,205,12.36,317,11/5/21,(2021-Nov-05 11:34:00),M81,25.02016667,25,-0.002711859,-0.002177513,2.16E-05,0.988391997,2.974106696,19.70405435,2.388087097,193.2109302,3.220182169,mg O2,11/5/21,(2021-Nov-05 14:54:03),M11,25.00841667,-0.004246234,-0.00374658,2.24E-05,0.995810944,4.659460751,11.76698474,4.111182715,337.2586313,5.620977188,25.0435,5.100064531,9.959465813,4.592125347,371.531177,6.192186283,SMR,26,1,1,144.0477011,2.400795019,1.745546336,178.3202468,2.972004113,1.92293043,0.65963876,78.72691735
350,LP,BC,Acclimated,CH1,206,14.25,317,11/8/21,(2021-Nov-08 09:58:50),M65,20.99961111,21,-0.002203317,-0.0018828,1.15E-05,0.993424664,2.40139486,14.54700552,2.052063817,144.0044784,2.40007464,mg O2,11/8/21,(2021-Nov-08 13:35:38),M2,21.00594444,-0.006462159,-0.006302754,9.11E-06,0.99962862,7.047992065,2.466746046,6.874136,489.6108262,8.160180436,21.06144444,7.277262621,2.188326205,7.118012376,499.5096404,8.325160674,SMR,27,1,1,345.6063478,5.760105796,3.399969443,355.505162,5.925086034,3.468709071,0.6171825,72.72944871
351,LP,BC,Acclimated,CH2,207,15.02,317,11/7/21,(2021-Nov-07 23:58:50),M15,21.03205556,21,-0.002113376,-0.001922024,2.05E-05,0.980185162,2.297510515,9.05435653,2.089485722,139.1135634,2.31855939,mg O2,11/8/21,(2021-Nov-08 13:47:38),M3,20.99316667,-0.005287855,-0.005103593,1.30E-05,0.99883969,5.753905725,3.484625836,5.553403639,376.7573704,6.279289506,20.99316667,5.753905725,3.484625836,5.553403639,376.7573704,6.279289506,MMR,27,1,1,237.643807,3.960730117,2.708272013,237.643807,3.960730117,2.708272013,0.646965523,76.23911214
352,LP,BC,Acclimated,CH3,208,13.89,317,11/8/21,(2021-Nov-08 00:58:50),M20,21.02577778,21,-0.002135471,-0.001932371,1.07E-05,0.994558053,2.33021704,9.510755916,2.108595785,151.806752,2.530112533,mg O2,11/8/21,(2021-Nov-08 13:47:38),M3,20.99316667,-0.006105524,-0.005921067,8.46E-06,0.999636334,6.667158485,3.021145474,6.465733928,472.9871198,7.883118664,20.99316667,6.667158485,3.021145474,6.465733928,472.9871198,7.883118664,MMR,27,1,1,321.1803679,5.353006131,3.115718594,321.1803679,5.353006131,3.115718594,0.613008993,72.33658677
353,LP,BC,Acclimated,CH4,209,18.65,317,11/8/21,(2021-Nov-08 00:58:50),M20,21.02577778,21,-0.002436561,-0.002228034,2.25E-05,0.982187852,2.617013001,8.558246991,2.393042565,128.3132743,2.138554571,mg O2,11/8/21,(2021-Nov-08 14:11:38),M5,20.98155556,-0.007274067,-0.007065523,1.57E-05,0.999126128,7.816974303,2.866958745,7.592864875,410.6470998,6.84411833,20.98155556,7.816974303,2.866958745,7.592864875,410.6470998,6.84411833,MMR,27,1,1,282.3338255,4.705563759,3.200347759,282.3338255,4.705563759,3.200347759,0.648555088,75.4284127
354,LP,BC,Acclimated,CH5,210,17.05,317,11/8/21,(2021-Nov-08 11:46:50),M74,21.01394444,21,-0.002433636,-0.002001126,9.51E-06,0.99599792,2.627889256,17.77220495,2.160855392,126.7363866,2.11227311,mg O2,11/8/21,(2021-Nov-08 14:23:38),M6,20.97522222,-0.005918266,-0.005684003,7.74E-06,0.999669721,6.398545589,3.958315337,6.145270977,368.4215214,6.14035869,21.01833333,7.624820296,2.551437012,7.430277808,435.7934198,7.263223664,SMR,27,1,1,241.6851348,4.02808558,2.906990891,309.0570332,5.150950554,3.438581701,0.634800157,74.16108347
355,LP,BC,Acclimated,CH6,211,19.8,317,11/8/21,(2021-Nov-08 04:10:50),M36,21.03816667,21,-0.00230201,-0.002046722,1.35E-05,0.992372966,2.462966724,11.08978155,2.189829094,110.597429,1.843290483,mg O2,11/8/21,(2021-Nov-08 14:23:38),M6,20.97522222,-0.006847481,-0.006625566,1.21E-05,0.999408979,7.322805216,3.240821677,7.085486157,355.3403288,5.922338814,21.01833333,9.264503869,1.991519331,9.079999484,458.5858325,7.643097208,SMR,27,1,1,244.7428998,4.07904833,3.21291672,347.9884035,5.799806725,4.14644207,0.65176924,75.51750274
356,LP,BC,Acclimated,CH7,212,16.68,317,11/8/21,(2021-Nov-08 07:10:50),M51,21.01588889,21,-0.002504791,-0.002190471,1.39E-05,0.99292873,2.708060186,12.54876122,2.36823218,141.9803465,2.366339109,mg O2,11/8/21,(2021-Nov-08 14:47:38),M8,20.9775,-0.005642274,-0.005388631,9.54E-06,0.999442759,6.112952247,4.495393871,5.838150967,363.7477238,6.062462063,21.01833333,7.788387972,2.517335426,7.592328123,455.1755469,7.586259116,SMR,27,1,1,221.7673773,3.696122954,2.561958276,313.1952004,5.219920007,3.205905311,0.687815902,80.88827702
357,LP,BC,Acclimated,CH8,213,15.63,317,11/8/21,(2021-Nov-08 10:46:50),M69,20.99494444,21,-0.002184111,-0.001811348,1.08E-05,0.993708795,2.369611651,17.06704869,1.965188876,125.7318539,2.095530898,mg O2,11/8/21,(2021-Nov-08 14:59:38),M9,20.97027778,-0.004804268,-0.004542065,8.10E-06,0.999433782,5.216974298,5.45770955,4.932246994,321.1098303,5.351830505,21.04016667,5.51865306,5.414193999,5.219862477,333.96433,5.566072166,SMR,27,1,1,195.3779764,3.256299607,2.553925838,208.2324761,3.470541268,2.656163252,0.66989161,78.91386525
358,LP,BC,Acclimated,CH1,214,14.68,317,11/10/21,(2021-Nov-10 10:02:06),M71,22.97083333,23,-0.003134778,-0.002619937,1.76E-05,0.994719649,3.411741931,16.42352464,2.851413654,194.2379873,3.237299789,mg O2,11/10/21,(2021-Nov-10 13:11:40),M1,23.02275,-0.007216436,-0.006820492,2.05E-05,0.998933558,7.866752236,5.486702083,7.435126977,523.9694839,8.732824732,22.92525,9.007493023,5.747449172,8.48979194,578.3237016,9.638728361,SMR,28,1,1,329.7314966,5.495524943,2.697564421,384.0857143,6.401428572,2.977397519,0.657032317,77.63846278
359,LP,BC,Acclimated,CH2,215,10.81,317,11/10/21,(2021-Nov-10 08:56:06),M65,22.93491667,23,-0.00206269,-0.001584767,2.85E-05,0.963120535,2.273669727,23.1698695,1.746863418,161.5969859,2.693283099,mg O2,11/10/21,(2021-Nov-10 13:11:40),M1,23.02275,-0.0055217,-0.005122086,2.30E-05,0.997618825,6.09025883,7.237155398,5.649497334,531.9677339,8.866128898,23.02275,6.09025883,7.237155398,5.649497334,531.9677339,8.866128898,MMR,28,1,1,370.3707479,6.172845799,3.291940941,370.3707479,6.172845799,3.291940941,0.635845045,76.34011998
360,LP,BC,Acclimated,CH3,216,10.42,317,11/10/21,(2021-Nov-10 12:14:06),M83,23.03466667,23,-0.002451498,-0.001875007,1.76E-05,0.989712259,2.705688598,23.51587184,2.069422335,198.6009918,3.31001653,mg O2,11/10/21,(2021-Nov-10 13:33:40),M3,23.00416667,-0.00550847,-0.005068988,2.14E-05,0.997902115,6.078641087,7.978297738,5.593669002,534.2568293,8.904280488,23.03633333,6.106857022,7.642425483,5.640145024,541.2807125,9.021345209,SMR,28,1,1,335.6558374,5.594263957,2.690101516,342.6797207,5.711328678,2.725468325,0.660587982,79.61446878
361,LP,BC,Acclimated,CH4,217,11.25,317,11/10/21,(2021-Nov-10 00:52:06),M21,22.96,23,-0.002182625,-0.001760166,3.34E-05,0.959112938,2.40241521,19.35555745,1.937414354,172.2146092,2.870243487,mg O2,11/10/21,(2021-Nov-10 13:55:40),M5,22.994,-0.005271954,-0.004850087,3.44E-05,0.994098619,5.80283982,8.002093378,5.338491159,474.5325475,7.908875791,22.994,5.80283982,8.002093378,5.338491159,474.5325475,7.908875791,MMR,28,1,1,302.3179382,5.038632304,2.755472079,302.3179382,5.038632304,2.755472079,0.619545248,74.05054529
362,LP,BC,Acclimated,CH5,218,14.36,317,11/10/21,(2021-Nov-10 09:07:06),M66,22.96275,23,-0.002311777,-0.001813299,1.64E-05,0.990444253,2.518690209,21.56253966,1.975596633,137.5763672,2.292939454,mg O2,11/10/21,(2021-Nov-10 14:17:40),M7,22.97475,-0.005076821,-0.004593638,1.53E-05,0.998684789,5.535786165,9.517435644,5.008921279,354.9908773,5.916514622,23.04725,6.714374135,7.667692946,6.199536543,431.7226005,7.195376675,SMR,28,1,1,217.4145101,3.623575168,2.580318731,294.1462333,4.902437221,3.13805786,0.647928994,76.56276534
363,LP,BC,Acclimated,CH6,219,8.2,317,11/10/21,(2021-Nov-10 01:58:06),M27,22.97041667,23,-0.001886221,-0.001438562,2.41E-05,0.968002578,2.096874087,23.73310385,1.599220783,195.0269247,3.250448745,mg O2,11/10/21,(2021-Nov-10 14:06:40),M6,22.99166667,-0.005042109,-0.004595309,2.32E-05,0.997013863,5.609386655,8.861371224,5.11231808,641.4451794,10.69075299,22.99166667,5.609386655,8.861371224,5.11231808,641.4451794,10.69075299,MMR,28,1,1,446.4182547,7.440304245,3.289008327,446.4182547,7.440304245,3.289008327,0.607438017,73.96926195
364,LP,BC,Acclimated,CH7,220,11.76,317,11/10/21,(2021-Nov-10 08:12:06),M61,22.93675,23,-0.002344111,-0.001863894,1.91E-05,0.987763641,2.575858943,20.48608125,2.048166387,174.1638084,2.90273014,mg O2,11/10/21,(2021-Nov-10 14:17:40),M7,22.97475,-0.00504892,-0.004589812,1.90E-05,0.997986448,5.551711853,9.093205182,5.046883303,436.5816006,7.27636001,22.99183333,6.210464268,7.825754067,5.724448608,486.7728408,8.11288068,SMR,28,1,1,262.4177922,4.37362987,2.506729754,312.6090324,5.21015054,2.794913853,0.582890417,69.26601729
365,LP,BC,Acclimated,CH8,221,11.68,317,11/10/21,(2021-Nov-10 08:56:06),M65,22.93491667,23,-0.002480071,-0.002025918,1.89E-05,0.989788478,2.725975387,18.31208918,2.226792343,190.6500294,3.17750049,mg O2,11/10/21,(2021-Nov-10 14:39:40),M9,22.99783333,-0.004903965,-0.004462765,1.93E-05,0.997795503,5.398677023,8.996811362,4.912968235,438.6578781,7.310964636,22.99183333,6.748257698,6.915049842,6.281612314,537.8092735,8.963487891,SMR,28,1,1,248.0078487,4.133464146,2.300853976,347.1592441,5.785987402,2.820924157,0.585728,69.70311438
366,LP,BC,Acclimated,CH1,222,17.59,317,11/12/21,(2021-Nov-12 06:34:16),M54,24.897,25,-0.003607873,-0.002848306,1.26E-05,0.997683175,3.888839951,21.05304954,3.070120549,174.5378368,2.908963947,mg O2,11/12/21,(2021-Nov-12 13:21:28),M2,24.86933333,-0.007511391,-0.006930933,1.55E-05,0.999409307,8.09607783,7.727705436,7.470436783,424.4566354,7.074277257,24.86933333,8.09607783,7.727705436,7.470436783,424.4566354,7.074277257,MMR,29,1,1,249.9187986,4.16531331,2.431888943,249.9187986,4.16531331,2.431888943,0.634395799,73.92282581
